chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,jerseynamefonttype,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,jerseyrestriction
0,1,12,0,0,0,12,12,12,12,254,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,0,12,0,12,254,22,12,12,0,0,0,12,12,12,254,12,0,0,-1,0,0,12,0,10963,54,44,0,0,7635,0,0,0,0,92,0,12,3,0,0
0,1,12,0,0,0,12,12,12,12,3,12,12,0,12,0,12,0,12,0,12,0,1,251,12,0,0,241,12,254,12,0,12,14,22,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,10964,41,38,0,0,7636,0,0,0,0,96,0,12,3,0,0
0,1,220,252,0,0,12,12,12,220,0,220,220,254,12,0,220,0,12,0,12,0,1,254,12,0,0,0,220,0,12,0,220,0,7,220,12,0,0,0,12,12,12,0,220,0,0,-1,0,0,12,0,10965,87,8,0,0,7637,0,0,0,0,96,0,12,3,0,0
0,1,12,0,0,0,12,12,12,12,254,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,254,12,0,12,254,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,10966,48,47,0,0,7638,0,0,0,0,99,0,12,3,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,254,12,0,12,0,12,0,7,12,12,0,0,0,12,12,12,254,12,0,0,-1,0,0,12,0,10967,85,9,0,0,7639,0,0,0,0,82,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,255,12,0,0,255,12,0,12,0,12,0,0,12,12,0,0,0,12,12,12,254,12,0,0,-1,0,0,12,0,10968,68,30,0,0,7640,0,0,0,0,100,0,12,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254,0,0,0,0,0,247,0,0,0,254,23,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,64,11748,95,95,0,0,7641,0,0,0,0,92,0,128,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254,0,0,0,253,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,64,11749,60,38,0,0,7642,0,0,0,0,94,0,128,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,253,0,0,0,254,0,248,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,64,11750,45,39,0,0,7643,0,0,0,0,100,0,128,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,253,0,0,0,250,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,254,0,0,0,-1,0,0,128,64,11751,63,14,0,0,7644,0,0,0,0,100,0,128,0,0,0
0,1,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,248,0,0,0,247,23,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,64,11752,83,11,0,0,7645,0,0,0,0,100,0,128,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230,0,0,0,247,0,247,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,64,11753,85,11,0,0,7646,0,0,0,0,94,0,128,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253,0,0,0,0,0,247,0,0,0,253,11,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,64,11754,92,92,0,0,7647,0,0,0,0,100,0,128,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246,0,0,0,0,0,254,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,64,12817,75,21,0,0,7648,0,0,0,0,92,0,128,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254,0,0,0,0,0,254,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,64,12816,92,92,0,0,7649,0,0,0,0,99,0,128,7,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,219,12,0,0,236,12,254,12,0,12,0,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,5185,91,8,0,0,7658,0,0,0,0,94,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,239,12,0,0,255,12,254,12,0,12,0,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,6701,89,10,0,76,7663,0,0,0,0,96,0,12,3,0,0
0,1,12,0,0,0,12,12,12,12,254,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,0,12,0,12,254,0,12,12,0,0,0,12,12,12,254,12,0,0,-1,0,0,12,0,6702,61,38,0,76,7664,0,0,0,0,93,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,0,12,0,12,0,12,254,7,12,12,0,0,0,12,12,12,254,12,0,0,-1,0,0,12,0,8019,82,82,0,88,7665,0,0,0,0,87,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,254,12,254,12,0,12,0,13,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,8020,71,27,0,88,7666,0,0,0,0,93,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,250,12,253,12,0,12,0,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,9098,78,19,0,0,7667,0,0,0,0,94,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,6,12,12,0,12,0,12,0,12,0,12,0,1,244,12,0,0,245,12,254,12,0,12,8,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,9097,38,26,0,0,7668,0,0,0,0,95,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,254,12,254,12,0,12,0,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,87,47,9938,71,26,0,0,7669,0,0,0,0,96,0,87,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,253,12,0,0,0,12,254,12,0,12,253,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,115,63,10153,94,94,0,0,7670,0,0,0,0,88,0,115,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,253,12,0,0,0,12,254,12,0,12,253,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,190,95,11144,86,86,0,0,7671,0,0,0,0,94,0,190,0,0,0
0,1,12,254,0,0,12,12,12,12,0,12,12,10,12,0,12,0,12,0,12,0,1,238,0,0,0,0,12,254,12,0,12,0,7,12,0,9,0,0,12,0,12,0,12,0,0,-1,0,0,190,95,11143,86,10,0,0,7672,0,0,0,0,95,0,190,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,251,12,255,12,0,12,3,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,190,95,12142,76,11,0,0,7673,0,0,0,0,95,0,190,3,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,240,12,0,0,248,12,253,12,0,12,0,0,12,12,14,0,0,12,12,12,0,12,0,0,-1,0,0,190,95,14739,93,5,0,0,7674,0,0,0,0,100,0,190,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,244,12,255,12,0,12,6,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,190,95,14740,72,13,0,0,7675,0,0,0,0,100,0,190,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,253,12,255,12,0,12,2,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,190,95,14741,81,8,0,0,7676,0,0,0,0,100,0,190,0,0,0
0,1,12,0,0,0,12,12,12,12,254,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,255,12,0,12,254,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,190,95,14742,62,34,0,0,7677,0,0,0,0,100,0,190,0,0,0
0,1,220,254,0,0,220,220,220,220,254,220,220,0,220,0,220,0,220,0,220,0,1,0,220,0,0,0,220,254,220,0,220,0,7,220,220,0,0,0,220,220,220,0,220,0,0,-1,0,0,1,1,4208,42,36,0,0,7700,0,0,0,0,100,0,1,0,0,0
0,1,220,254,0,0,220,220,220,220,0,220,220,0,220,0,220,0,220,0,220,0,1,254,220,0,0,0,220,254,220,0,220,0,7,220,220,0,0,0,220,220,220,0,220,0,0,-1,0,0,1,1,4206,87,7,0,0,7702,0,0,0,0,100,0,1,0,0,0
0,1,220,0,0,0,220,220,220,220,2,220,220,0,220,0,220,0,220,0,220,0,1,251,220,0,0,248,220,254,220,0,220,7,7,220,220,0,0,0,220,220,220,0,220,0,0,-1,0,0,1,1,4205,70,8,0,0,7703,0,0,0,0,100,0,1,0,0,0
0,1,220,0,0,0,220,220,220,220,0,220,220,0,220,0,220,0,220,0,220,0,1,254,220,0,0,0,220,253,220,0,220,254,7,220,220,0,0,0,220,220,220,0,220,0,0,-1,0,0,1,1,4204,88,88,0,0,7704,0,0,0,0,100,0,1,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,0,12,254,12,0,12,254,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,4203,92,92,0,0,7705,0,0,0,0,100,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,253,12,254,12,0,12,2,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,4202,89,10,0,0,7706,0,0,0,0,93,0,12,0,0,0
0,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,1,254,12,0,0,253,0,254,0,0,0,1,7,0,12,0,0,0,0,12,0,0,0,0,0,-1,0,0,12,0,4201,82,7,0,0,7707,0,0,0,0,100,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,2,12,12,0,12,0,12,0,12,0,12,0,1,251,12,0,0,248,12,254,12,0,12,7,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,260,51,15467,70,8,0,0,7709,0,0,0,0,100,0,260,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,251,12,253,12,0,12,3,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,260,133,15468,86,5,0,0,7710,0,0,0,0,100,0,260,0,0,0
0,1,12,254,0,0,12,12,12,12,254,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,254,12,0,12,0,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,260,133,15469,41,36,0,0,7711,0,0,0,0,100,0,260,0,0,0
0,1,12,254,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,0,12,254,12,0,12,0,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,260,133,15470,87,6,0,0,7712,0,0,0,0,100,0,260,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,250,12,254,12,0,12,5,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,260,133,15385,85,5,0,0,7714,0,0,0,0,100,0,260,0,0,0
0,1,12,254,0,0,12,12,12,12,254,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,254,12,0,12,0,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,260,133,15472,42,35,0,0,7715,0,0,0,0,100,0,260,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,253,12,254,12,0,12,1,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,260,133,15473,82,7,0,0,7716,0,0,0,0,100,0,260,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,254,12,0,12,254,12,254,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16114,87,10,0,0,7717,0,0,0,0,100,0,196,0,0,0
0,1,12,253,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,254,12,0,12,0,12,254,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16115,79,11,0,0,7718,0,0,0,0,100,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,254,12,0,12,251,12,254,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16116,85,7,0,0,7719,0,0,0,0,100,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,254,12,0,12,254,12,254,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16117,82,9,0,0,7720,0,0,0,0,100,0,196,0,0,0
0,1,12,254,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,254,12,0,12,0,12,254,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16118,90,7,0,0,7721,0,0,0,0,100,0,196,0,0,0
0,1,12,250,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,254,12,0,12,0,12,254,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16119,86,8,0,0,7722,0,0,0,0,100,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,254,12,0,12,254,12,254,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16120,78,14,0,0,7723,0,0,0,0,100,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,12,12,12,12,0,12,0,12,0,1,253,12,0,12,252,12,0,12,0,12,0,7,12,12,0,0,12,12,12,12,254,12,0,0,-1,0,0,196,51,16121,68,21,0,0,7724,0,0,0,0,95,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,221,12,12,12,0,12,0,12,0,1,254,12,0,12,253,12,0,12,0,12,1,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16122,85,9,0,0,7725,0,0,0,0,100,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,254,12,12,12,0,12,0,12,0,1,254,12,0,12,254,12,0,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16123,54,42,0,0,7726,0,0,0,0,100,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,253,12,12,12,0,12,0,12,0,1,254,12,0,12,254,12,0,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16124,80,17,0,0,7727,0,0,0,0,100,0,196,0,0,0
0,1,12,254,0,0,12,12,12,12,0,12,12,254,12,12,12,0,12,0,12,0,1,254,12,0,12,0,12,0,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,196,51,16125,79,11,0,0,7728,0,0,0,0,100,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,250,12,254,12,0,12,6,19,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,12,0,10159,88,5,0,0,7800,0,0,0,0,100,0,12,0,0,0
0,1,220,0,0,0,220,220,220,220,0,220,220,0,220,0,220,0,220,0,220,0,1,253,220,0,0,252,220,253,220,0,220,3,0,220,220,0,0,0,220,220,220,0,220,0,0,-1,0,0,12,0,12141,75,16,0,0,7801,0,0,0,0,100,0,12,0,0,0
0,1,12,0,0,0,12,12,12,12,30,12,12,0,12,0,12,0,12,0,12,0,1,226,12,0,0,254,12,254,12,0,12,0,4,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,1,1,12143,54,37,0,0,7850,0,0,0,0,97,0,1,0,0,0
0,1,12,1,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,252,12,0,12,0,12,2,0,12,12,0,0,0,12,12,12,254,12,0,0,-1,0,0,1,1,12177,75,16,0,0,7851,0,0,0,0,98,0,1,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,1,12,222,12,0,12,176,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,1,0,12966,74,10,0,0,7852,0,0,0,0,99,0,1,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,253,12,0,0,253,12,222,12,0,12,0,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,1,0,14674,88,9,0,0,7853,0,0,0,0,98,0,1,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,227,12,0,0,0,12,221,12,0,12,227,7,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,1,0,14675,97,97,0,0,7854,0,0,0,0,96,0,1,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,254,12,0,0,254,12,222,12,0,12,0,0,12,12,0,0,0,12,12,12,0,12,0,0,-1,0,0,1,0,14677,81,16,0,0,7856,0,0,0,0,99,0,1,0,0,0
0,1,12,253,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,254,12,0,12,1,12,253,12,0,12,0,0,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,1,0,15827,74,16,0,0,7857,0,0,0,0,98,0,1,0,0,0
0,1,12,0,0,0,12,12,12,12,252,12,12,0,12,12,12,0,12,0,12,0,1,2,12,0,12,3,12,253,12,0,12,251,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,1,0,15826,40,29,0,0,7858,0,0,0,0,99,0,1,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,0,12,0,1,240,12,0,12,254,12,254,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,0,-1,0,0,1,0,15971,52,33,0,0,7859,0,0,0,0,92,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,16058,0,0,0,0,9020,0,0,0,0,0,0,0,0,0,0
0,1,220,0,0,0,28,10,69,12,212,12,220,156,220,220,220,0,220,308,138,0,1,246,69,0,220,212,12,46,62,0,12,246,0,12,10,0,0,220,108,138,220,71,12,0,0,-1,0,0,84,44,5111,97,97,0,86,10020,0,0,0,0,88,0,230,0,0,0
0,1,220,163,0,0,203,220,220,12,126,12,220,167,12,12,220,0,12,308,220,0,1,28,220,0,12,126,12,29,200,0,12,28,0,12,220,163,0,12,199,220,12,129,12,0,1,-1,0,0,84,44,5112,97,97,0,76,10020,0,0,0,0,88,0,230,0,0,0
0,1,12,96,0,0,96,12,12,220,151,220,12,92,220,220,12,0,220,308,12,0,1,45,12,0,220,104,220,45,96,0,220,33,0,220,12,92,0,220,96,12,220,151,220,0,2,-1,0,0,84,44,5636,91,8,0,76,10020,0,0,2,0,91,1,230,0,0,0
0,1,220,127,0,0,220,220,220,220,70,220,220,95,220,220,220,0,220,19,220,0,1,32,220,0,220,70,220,31,220,0,220,32,7,220,220,127,0,220,220,220,220,53,220,0,0,-1,0,0,138,1,3373,97,97,0,0,10029,0,0,0,0,100,0,1,3,0,0
0,1,58,186,0,0,220,11,58,106,231,106,11,191,220,11,106,0,220,19,106,0,1,231,58,0,106,186,58,191,220,0,11,186,0,58,11,231,0,58,220,106,220,191,11,0,1,-1,0,0,138,1,3372,91,6,0,0,10029,0,0,0,0,99,1,1,0,0,0
0,1,220,208,0,0,220,220,220,220,174,220,220,208,220,220,220,0,220,19,220,0,1,22,220,0,220,174,220,22,220,0,220,22,7,220,220,208,0,220,220,220,220,174,220,0,2,-1,0,0,138,1,4687,98,98,0,0,10029,0,0,0,0,99,0,1,0,0,0
0,1,144,118,0,0,191,191,144,1,188,1,191,79,144,191,1,0,191,19,1,0,1,254,144,0,1,68,144,254,144,0,191,31,7,144,191,73,0,144,1,1,1,165,191,0,3,-1,0,0,138,1,3939,91,8,0,0,10029,0,0,0,0,98,0,1,0,0,0
0,1,220,79,0,0,220,220,220,220,50,220,220,102,220,220,220,0,220,20,220,0,1,18,220,0,220,50,220,14,220,0,220,18,19,220,220,79,0,220,220,220,220,61,220,0,0,-1,0,0,1,1,1223,98,98,0,0,10030,0,0,0,0,100,0,1,6,0,0
0,1,12,52,0,0,12,12,12,12,98,12,12,52,12,12,12,0,12,20,12,0,1,242,12,0,12,98,12,240,12,0,12,242,0,12,12,52,0,12,12,12,12,99,12,0,1,-1,0,0,1,1,5273,95,95,0,0,10030,0,0,0,0,98,1,1,6,0,0
0,1,12,24,0,0,12,12,12,12,217,12,12,23,12,12,12,0,12,20,12,0,1,247,12,0,12,217,12,245,12,0,12,247,0,12,12,24,0,12,12,12,12,216,12,0,2,-1,0,0,1,1,1224,93,93,0,0,10030,0,0,0,0,98,1,1,6,0,0
0,0,220,251,0,0,220,220,220,220,29,220,220,30,220,220,220,0,220,189,220,0,1,29,220,189,220,251,220,30,220,0,220,251,7,220,220,29,0,220,220,220,220,30,220,0,0,-1,0,0,1,1,1225,82,13,0,76,10032,0,0,0,0,83,0,1,0,0,0
0,0,12,30,0,0,12,12,12,12,231,12,12,231,12,12,12,0,12,189,12,0,1,231,12,189,12,31,12,231,12,0,12,31,7,12,12,231,0,12,12,12,12,231,12,0,1,-1,0,0,1,1,1226,82,13,0,76,10032,0,0,0,0,83,0,1,0,0,0
0,0,220,176,0,0,220,220,220,220,126,220,220,176,220,220,220,0,220,0,220,0,1,240,220,189,220,126,220,239,220,0,220,240,0,220,220,176,0,220,220,220,220,126,220,0,2,-1,0,0,1,1,7309,95,95,0,76,10032,0,0,0,0,93,0,1,0,0,0
0,1,220,29,0,0,220,12,12,220,231,220,220,30,12,12,220,1,12,54,12,0,1,231,12,0,12,29,220,30,220,0,220,29,0,220,12,231,0,12,220,12,12,30,220,0,0,-1,0,0,267,138,12258,76,22,0,0,10846,0,0,0,0,96,1,267,0,0,0
0,1,220,107,0,0,129,220,220,220,145,220,220,177,220,220,220,1,220,54,220,0,1,119,220,0,220,93,220,119,157,0,220,85,0,220,220,177,0,220,194,220,220,144,220,0,1,-1,0,0,267,138,12259,94,5,0,0,10846,0,0,0,0,96,0,267,0,0,0
0,1,220,84,0,0,12,220,220,220,30,220,220,30,220,220,220,1,220,54,220,0,1,32,220,0,220,83,220,30,12,0,220,86,7,220,220,30,0,220,12,220,220,30,220,0,2,-1,0,0,267,138,12260,81,9,0,0,10846,0,0,0,0,91,0,267,0,0,0
0,1,41,139,0,0,225,225,205,68,80,68,32,231,205,225,68,0,225,1,152,0,1,4,205,0,152,80,41,231,205,0,32,4,0,41,225,139,0,205,152,152,152,231,32,0,0,-1,0,0,1,1,3450,92,92,0,1,15001,0,0,0,0,83,0,1,0,0,0
0,1,41,68,0,0,32,32,41,68,203,68,32,151,41,32,68,0,32,1,68,0,1,222,41,0,68,40,41,222,41,0,32,31,0,41,32,150,0,41,68,68,68,203,32,0,1,-1,0,0,1,1,3451,93,6,0,1,15001,0,0,0,0,91,1,1,0,0,0
0,1,205,150,0,0,225,225,205,152,30,152,225,29,205,225,152,0,225,1,152,0,1,30,205,0,152,204,205,29,205,0,225,223,0,205,225,30,0,205,152,152,152,29,225,0,2,-1,0,0,1,1,7918,85,14,0,0,15001,0,0,0,0,91,0,1,0,0,0
80,0,220,222,0,0,220,220,220,220,36,220,220,44,220,220,220,0,220,80,220,0,1,4,220,0,220,222,220,4,220,0,220,222,7,220,220,44,0,220,220,220,220,36,220,0,0,-1,0,0,4,1,1229,86,7,0,76,15009,0,1,0,0,95,1,4,0,0,0
80,0,12,30,0,0,12,12,12,12,229,12,12,230,12,12,12,0,12,80,12,0,1,229,12,0,12,30,12,230,12,0,12,30,7,12,12,229,0,12,12,12,12,230,12,0,1,-1,0,0,4,1,1230,83,11,0,76,15009,0,1,0,0,94,1,4,0,0,0
80,0,12,29,0,0,12,12,12,12,200,12,12,92,12,12,12,0,12,0,12,0,1,254,12,0,12,30,12,254,12,0,12,30,0,12,12,92,0,12,12,12,12,200,12,0,2,-1,0,0,137,1,6555,91,7,0,76,15009,0,0,0,0,90,0,1,0,0,0
0,1,220,29,0,0,220,12,12,12,234,15,220,35,220,12,220,0,220,60,12,0,1,251,12,0,12,30,12,253,220,0,194,30,2,8,12,39,0,12,220,12,220,228,12,0,0,-1,0,0,23,49,3946,75,23,0,14,15015,0,0,0,0,99,0,89,0,0,0
0,1,12,30,0,0,220,12,12,220,30,220,12,30,220,12,12,0,220,60,12,0,1,30,12,0,12,30,220,30,220,0,220,30,0,220,12,30,0,12,220,12,220,30,220,0,1,-1,0,0,23,49,3945,95,95,0,14,15015,0,0,0,0,100,0,89,0,0,0
0,1,12,35,0,0,220,12,12,220,55,220,12,35,220,12,12,0,220,60,12,0,1,217,12,0,12,55,220,217,220,0,220,217,0,220,12,35,0,12,220,12,220,55,220,0,2,-1,0,0,23,49,5638,97,97,0,14,15015,0,0,0,0,100,0,89,0,0,0
80,0,220,231,0,0,220,220,220,220,231,220,220,231,220,220,220,0,220,80,220,0,1,231,220,0,220,231,220,231,220,0,220,231,7,220,220,231,0,220,220,220,220,231,220,0,0,-1,0,0,190,63,10354,97,97,0,0,15040,0,0,0,0,98,0,190,0,0,0
